winner,weight_class,title_fight,height_fighter1,reach_fighter1,stance_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Def_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,win%_fighter1,height_fighter2,reach_fighter2,stance_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Def_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,win%_fighter2,reach_diff,age_fighter1,age_fighter2
0,Bantamweight,f,165.1,167.64000000000001,Orthodox,0.14,33.0,4.68,30.0,0.0,0.0,0.0,0.0,58.33333199999999,175.26,182.88,Orthodox,2.39,42.0,1.97,58.0,2.29,66.0,75.0,1.3,60.869564000000004,-15.23999999999998,29,27
1,Featherweight,f,180.34,175.26,Orthodox,6.2,43.0,3.9,65.0,0.28,80.0,83.0,0.5,86.36364,193.04,193.04,Switch,4.43,27.0,9.93,46.0,0.0,0.0,0.0,0.0,76.0,-17.78,23,24
1,Lightweight,f,172.72,167.64000000000001,Orthodox,2.64,40.0,2.47,61.0,1.88,75.0,76.0,0.8,69.69697,190.5,193.04,Orthodox,1.48,28.0,2.09,51.0,1.36,20.0,33.0,0.0,81.818184,-25.399999999999977,33,30
0,Bantamweight,f,180.34,175.26,Orthodox,1.67,69.0,0.53,33.0,0.0,0.0,14.0,2.0,83.333336,170.18,170.18,Orthodox,1.1,60.0,2.45,49.0,3.38,81.0,0.0,0.0,80.0,,36,28
0,Lightweight,f,175.26,180.34,Switch,2.72,38.0,2.07,66.0,0.49,33.0,57.0,0.5,64.28571,175.26,185.42000000000002,Orthodox,2.88,41.0,2.02,63.0,1.66,77.0,87.0,0.0,84.375,-5.0800000000000125,31,26
0,Bantamweight,f,167.64000000000001,170.18,Orthodox,2.99,38.0,4.14,51.0,3.2,83.0,55.0,1.9,61.53846,170.18,180.34,Orthodox,1.33,21.0,3.82,51.0,0.93,37.0,50.0,2.2,80.0,-10.159999999999997,27,25
0,Bantamweight,f,170.18,175.26,Orthodox,2.08,37.0,3.17,58.0,2.38,22.0,50.0,1.2,68.42105,170.18,177.8,Orthodox,1.75,40.0,1.68,53.0,2.11,45.0,52.0,0.8,65.21739000000001,-2.5400000000000205,31,28
1,Middleweight,f,190.5,195.58,Southpaw,4.29,48.0,2.32,58.0,0.71,40.0,68.0,1.2,80.0,180.34,185.42000000000002,Orthodox,2.19,35.0,2.73,54.0,0.4,42.0,65.0,0.3,68.42105,10.159999999999997,30,35
0,Middleweight,f,180.34,182.88,Orthodox,3.53,46.0,2.74,63.0,0.27,42.0,79.0,0.1,75.0,185.42,187.96,Orthodox,3.02,40.0,2.73,55.0,1.04,27.0,77.0,0.0,73.91304000000001,-5.0800000000000125,28,27
0,Bantamweight,f,167.64000000000001,177.8,Southpaw,3.51,37.0,4.28,61.0,0.75,22.0,66.0,0.0,72.22222,167.64000000000001,170.18,Orthodox,5.38,41.0,2.94,66.0,1.69,37.0,86.0,1.0,85.0,7.6200000000000045,30,28
0,Middleweight,f,185.42,195.58,Southpaw,3.03,44.0,2.55,50.0,2.74,28.0,100.0,0.6,72.0,182.88,185.42000000000002,Southpaw,3.28,50.0,2.77,63.0,1.86,32.0,78.0,0.0,81.25,10.159999999999997,30,37
0,Flyweight,f,165.1,165.1,Orthodox,2.91,43.0,2.24,56.0,3.01,35.0,54.0,0.1,73.07692,167.64000000000001,167.64000000000001,Orthodox,2.57,43.0,2.55,56.0,0.62,23.0,44.0,1.1,73.07692,-2.5400000000000205,26,30
0,Featherweight,f,172.72,170.18,Orthodox,2.46,33.0,3.55,59.0,1.45,43.0,70.0,0.9,65.21739000000001,185.42,187.96,Orthodox,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,63.636364,-17.78,28,30
0,Lightweight,f,177.8,177.8,Orthodox,2.68,42.0,3.32,51.0,2.14,26.0,27.0,1.0,64.28571,180.34,190.5,Orthodox,3.05,44.0,1.62,62.0,5.32,62.0,55.0,1.1,62.5,-12.699999999999989,31,26
0,Lightweight,f,172.72,172.72,Orthodox,5.56,47.0,5.6,45.0,0.2,12.0,58.0,0.0,66.666664,180.34,185.42000000000002,Orthodox,3.67,49.0,2.97,51.0,1.62,38.0,85.0,0.2,84.61539,-12.700000000000017,36,28
0,Middleweight,f,187.96,198.12,Orthodox,1.9,35.0,3.67,53.0,0.95,100.0,87.0,0.0,66.666664,190.5,190.5,Orthodox,3.31,58.0,2.95,49.0,2.06,32.0,54.0,0.9,65.21739000000001,7.6200000000000045,33,33
0,Flyweight,f,165.1,165.1,Orthodox,3.81,32.0,5.72,59.0,4.21,58.0,75.0,0.0,69.23076999999999,175.26,172.72,Orthodox,3.88,45.0,3.39,52.0,1.6,34.0,31.0,2.2,73.68421,-7.6200000000000045,28,23
0,Lightweight,f,182.88,182.88,Orthodox,3.72,48.0,4.04,46.0,0.0,0.0,27.0,0.9,72.72726999999999,177.8,182.88,Orthodox,3.12,42.0,2.67,54.0,4.25,62.0,20.0,0.2,84.61539,0.0,34,32
0,Lightweight,f,177.8,182.88,Orthodox,1.52,56.0,1.55,46.0,4.23,42.0,72.0,0.0,70.37037,177.8,182.88,Southpaw,3.92,48.0,2.64,61.0,1.47,30.0,80.0,0.8,75.0,0.0,33,25
0,Lightweight,f,177.8,180.34,Orthodox,2.59,47.0,2.12,64.0,1.92,39.0,54.0,1.3,70.0,175.26,177.8,Southpaw,2.93,45.0,1.79,63.0,2.4,45.0,63.0,0.8,82.14286,2.539999999999992,36,31
1,Heavyweight,f,193.04,203.2,Orthodox,4.76,51.0,2.96,62.0,2.38,38.0,75.0,0.0,85.71429,187.96,193.04,Orthodox,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,60.714287,10.159999999999997,32,35
0,Lightweight,f,177.8,182.88,Southpaw,1.8,38.0,2.14,65.0,0.83,80.0,81.0,0.4,75.675674,185.42,185.42000000000002,Orthodox,4.09,48.0,4.02,54.0,1.28,34.0,71.0,1.4,73.91304000000001,-2.5400000000000205,32,31
0,Featherweight,f,177.8,180.34,Orthodox,3.36,37.0,2.83,53.0,2.68,35.0,57.0,1.3,78.125,172.72,180.34,Orthodox,3.1,40.0,2.76,59.0,1.16,36.0,64.0,0.4,65.11628,0.0,30,28
1,Bantamweight,f,177.8,185.42000000000002,Southpaw,3.86,49.0,2.78,63.0,0.57,75.0,59.0,0.8,53.846153,167.64000000000001,175.26,Orthodox,3.6,37.0,2.56,65.0,0.91,39.0,68.0,0.4,80.95238,10.160000000000025,26,21
0,Bantamweight,f,170.18,172.72,Orthodox,3.06,41.0,2.93,62.0,1.94,60.0,82.0,0.1,64.51613,170.18,175.26,Orthodox,3.21,28.0,3.41,70.0,0.29,33.0,85.0,0.1,62.162163,-2.539999999999992,35,30
1,Bantamweight,f,167.64000000000001,170.18,Orthodox,3.05,38.0,3.2,57.0,0.22,6.0,50.0,0.0,66.666664,175.26,175.26,Orthodox,2.72,28.0,5.51,64.0,0.0,0.0,0.0,0.0,70.0,-5.079999999999984,32,28
0,Lightweight,f,177.8,180.34,Orthodox,1.68,39.0,2.99,53.0,2.58,27.0,0.0,1.0,69.23076999999999,172.72,182.88,Switch,2.88,38.0,2.98,57.0,2.04,41.0,60.0,0.2,64.0,-2.539999999999992,33,29
0,Welterweight,f,185.42,187.96,Orthodox,3.2,39.0,4.13,64.0,0.96,33.0,75.0,0.5,60.0,182.88,185.42000000000002,Orthodox,3.53,39.0,2.42,57.0,1.37,20.0,38.0,0.7,68.0,2.539999999999992,25,33
0,Heavyweight,f,195.57999999999998,195.58,Southpaw,2.99,38.0,2.63,63.0,0.22,33.0,75.0,0.2,61.11111,190.5,195.58,Orthodox,5.59,58.0,2.62,45.0,0.62,28.0,40.0,1.9,80.64516400000001,0.0,31,22
1,Bantamweight,t,167.64000000000001,177.8,Orthodox,3.7,36.0,3.76,58.0,1.5,45.0,91.0,0.6,81.818184,167.64000000000001,170.18,Orthodox,2.66,41.0,2.51,65.0,1.59,31.0,60.0,0.9,77.27273000000001,7.6200000000000045,27,35
1,Featherweight,t,170.18,177.8,Orthodox,3.51,44.0,2.94,67.0,0.73,68.0,92.0,0.2,87.09676999999999,172.72,180.34,Orthodox,2.87,45.0,2.61,59.0,1.66,32.0,47.0,1.0,73.07692,-2.539999999999992,28,32
1,Heavyweight,f,193.04,203.2,Orthodox,3.53,61.0,1.93,61.0,1.39,62.0,72.0,1.0,70.49180600000001,190.5,200.66,Southpaw,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0,62.068966,2.539999999999992,34,35
0,Flyweight,f,160.02,170.18,Orthodox,5.22,40.0,3.95,56.0,0.52,60.0,69.0,0.6,79.48718000000001,162.56,165.1,Orthodox,2.85,42.0,3.09,52.0,2.51,36.0,65.0,0.3,73.68421,5.0800000000000125,24,29
1,Lightweight,f,172.72,177.8,Orthodox,2.65,41.0,2.31,59.0,2.18,45.0,40.0,0.4,62.5,172.72,182.88,Orthodox,2.92,34.0,2.55,58.0,3.49,53.0,66.0,0.8,60.0,-5.079999999999984,31,30
1,Lightweight,f,180.34,187.96,Southpaw,1.88,43.0,2.39,45.0,3.92,40.0,66.0,0.4,88.23529,172.72,172.72,Orthodox,5.49,50.0,3.89,71.0,0.0,0.0,87.0,0.0,72.72726999999999,15.240000000000009,31,29
1,Flyweight,f,160.02,160.02,Southpaw,3.35,43.0,2.23,61.0,1.11,39.0,57.0,0.8,68.0,167.64000000000001,170.18,Orthodox,2.73,28.0,3.77,63.0,3.0,45.0,36.0,0.0,72.0,-10.159999999999997,33,29
1,Middleweight,f,182.88,182.88,Southpaw,2.11,44.0,2.32,63.0,3.71,44.0,83.0,0.5,71.42857,185.42,185.42000000000002,Orthodox,4.01,44.0,4.41,50.0,0.15,7.0,43.0,0.0,65.38461,-2.5400000000000205,33,32
0,Lightweight,f,175.26,195.58,Orthodox,4.06,45.0,2.96,52.0,3.33,42.0,75.0,1.1,85.0,175.26,177.8,Orthodox,4.28,40.0,4.04,62.0,0.98,28.0,77.0,0.4,72.22222,17.78,22,27
0,Middleweight,f,190.5,198.12,Orthodox,3.51,23.0,5.32,57.0,0.0,0.0,58.0,0.0,72.72726999999999,187.96,195.58,Orthodox,3.36,42.0,3.44,56.0,1.02,35.0,60.0,0.0,64.70588000000001,2.539999999999992,23,28
1,Lightweight,f,175.26,177.8,Orthodox,4.4,49.0,3.05,54.0,0.67,57.0,89.0,0.2,90.90909,182.88,185.42000000000002,Orthodox,2.81,41.0,2.96,56.0,1.0,25.0,55.0,1.3,77.77778,-7.6200000000000045,30,25
0,Welterweight,f,180.34,180.34,Orthodox,2.23,39.0,4.1,59.0,0.75,17.0,90.0,0.0,71.42857,190.5,203.2,Orthodox,3.86,46.0,2.22,56.0,2.62,46.0,60.0,0.3,72.413795,-22.859999999999985,32,27
1,Middleweight,f,185.42,187.96,Southpaw,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,75.0,187.96,193.04,Orthodox,3.75,50.0,1.21,68.0,1.59,60.0,59.0,1.1,84.0,-5.079999999999984,36,29
0,Middleweight,f,190.5,198.12,Orthodox,2.22,42.0,1.64,59.0,1.79,36.0,73.0,0.6,69.69697,185.42,182.88,Orthodox,2.61,46.0,2.46,63.0,3.01,41.0,53.0,1.7,78.78788,15.240000000000009,33,35
1,Welterweight,f,182.88,187.96,Orthodox,2.5,48.0,4.18,49.0,0.85,35.0,56.0,1.4,65.51724,177.8,180.34,Southpaw,0.46,33.0,12.92,9.0,0.0,0.0,0.0,0.0,48.57143,7.6200000000000045,30,29
1,Welterweight,f,182.88,190.5,Orthodox,3.56,35.0,3.8,57.0,1.16,19.0,82.0,0.2,68.42105,180.34,190.5,Orthodox,3.26,42.0,2.77,63.0,1.93,50.0,66.0,0.3,73.07692,0.0,28,30
0,Featherweight,f,172.72,175.26,Orthodox,2.24,44.0,2.23,50.0,1.44,26.0,58.0,0.0,60.0,177.8,187.96,Orthodox,3.04,49.0,3.0,54.0,2.87,41.0,60.0,2.8,72.72726999999999,-12.700000000000017,25,25
1,Lightweight,f,177.8,182.88,Orthodox,3.39,36.0,3.93,59.0,0.0,0.0,70.0,1.8,68.75,175.26,182.88,Orthodox,2.56,33.0,3.61,58.0,0.44,11.0,20.0,0.9,68.42105,0.0,29,37
1,Lightweight,f,170.18,180.34,Orthodox,3.5,36.0,5.61,57.0,0.44,16.0,80.0,0.3,57.14285699999999,175.26,185.42000000000002,Orthodox,3.41,49.0,2.91,59.0,1.56,16.0,75.0,0.6,83.870964,-5.0800000000000125,34,34
1,Lightweight,f,175.26,177.8,Southpaw,3.27,45.0,2.47,60.0,1.17,45.0,63.0,0.5,79.31035,177.8,177.8,Southpaw,3.09,46.0,2.73,59.0,0.67,40.0,61.0,0.3,72.22222,0.0,36,29
1,Bantamweight,f,175.26,180.34,Southpaw,2.72,45.0,2.79,49.0,1.44,62.0,60.0,0.8,76.08695999999999,162.56,165.1,Southpaw,1.82,29.0,2.99,55.0,4.94,43.0,47.0,0.6,70.96774,15.240000000000009,34,29
1,Featherweight,f,172.72,185.42000000000002,Orthodox,2.37,45.0,2.66,64.0,0.93,47.0,41.0,0.7,58.06451800000001,172.72,180.34,Orthodox,4.11,44.0,3.19,66.0,1.85,36.0,63.0,0.3,54.54545600000001,5.0800000000000125,26,31
1,Welterweight,f,187.96,198.12,Orthodox,1.93,38.0,2.63,50.0,2.0,68.0,81.0,0.9,72.413795,180.34,185.42000000000002,Orthodox,3.76,42.0,3.34,58.0,0.2,20.0,75.0,0.0,80.95238,12.699999999999989,32,23
1,Featherweight,f,172.72,172.72,Orthodox,2.53,35.0,2.09,69.0,2.13,46.0,100.0,0.0,81.818184,170.18,172.72,Orthodox,3.92,36.0,4.08,61.0,0.89,57.0,68.0,0.0,89.28571,0.0,23,29
0,Women's Bantamweight,t,167.64000000000001,167.64000000000001,Orthodox,2.37,44.0,2.06,47.0,4.67,64.0,66.0,0.5,68.75,170.18,172.72,Orthodox,4.17,52.0,4.14,44.0,6.26,68.0,50.0,4.8,85.71429,-5.079999999999984,34,27
0,Light Heavyweight,f,187.96,193.04,Orthodox,4.21,50.0,3.36,55.0,4.51,40.0,28.0,0.1,62.5,180.34,182.88,Orthodox,3.84,49.0,2.46,58.0,2.04,45.0,78.0,0.5,91.666664,10.159999999999997,34,35
1,Welterweight,f,182.88,193.04,Orthodox,3.75,42.0,2.8,62.0,1.77,47.0,88.0,0.4,81.818184,185.42,182.88,Southpaw,1.78,42.0,1.95,64.0,2.5,25.0,65.0,1.0,73.52941,10.159999999999997,25,37
0,Welterweight,f,180.34,190.5,Orthodox,2.02,51.0,2.39,40.0,3.03,46.0,40.0,4.8,64.0,182.88,187.96,Orthodox,2.74,45.0,2.84,60.0,1.8,35.0,70.0,1.5,64.28571,2.539999999999992,26,39
0,Welterweight,f,182.88,185.42000000000002,Orthodox,4.82,40.0,3.65,61.0,0.37,57.0,84.0,0.0,84.0,182.88,190.5,Orthodox,3.45,42.0,2.51,60.0,0.41,45.0,78.0,0.0,77.77778,-5.079999999999984,24,31
0,Women's Bantamweight,f,167.64000000000001,167.64000000000001,Orthodox,3.42,36.0,3.32,59.0,0.59,71.0,60.0,0.8,65.0,167.64000000000001,172.72,Orthodox,4.18,44.0,4.16,55.0,0.8,38.0,34.0,1.0,70.37037,-5.079999999999984,28,30
0,Bantamweight,f,167.64000000000001,162.56,Orthodox,4.79,41.0,5.34,58.0,1.15,21.0,71.0,1.3,80.0,165.1,167.64000000000001,Orthodox,3.38,40.0,2.23,70.0,1.4,36.0,79.0,0.3,84.375,-5.0800000000000125,28,32
1,Bantamweight,f,170.18,180.34,Orthodox,3.89,49.0,1.43,68.0,2.33,36.0,51.0,1.0,84.210526,177.8,180.34,Orthodox,2.47,31.0,2.54,63.0,1.85,38.0,58.0,0.4,66.666664,0.0,25,27
0,Flyweight,f,162.56,162.56,Orthodox,1.99,36.0,2.96,55.0,1.06,33.0,40.0,2.1,68.75,162.56,162.56,Southpaw,1.94,43.0,2.24,62.0,3.71,30.0,56.0,0.3,70.37037,0.0,30,31
1,Lightweight,f,177.8,180.34,Southpaw,2.32,40.0,2.98,45.0,0.64,50.0,79.0,1.1,71.42857,172.72,180.34,Orthodox,2.19,33.0,3.38,59.0,2.49,36.0,11.0,1.6,68.181816,0.0,26,32
0,Lightweight,f,172.72,175.26,Orthodox,1.64,29.0,1.6,67.0,0.0,0.0,31.0,0.3,62.5,172.72,177.8,Orthodox,2.79,40.0,3.89,59.0,0.89,33.0,50.0,0.0,80.0,-2.5400000000000205,29,31
1,Welterweight,f,187.96,193.04,Southpaw,2.12,49.0,1.89,58.0,2.93,43.0,71.0,0.6,78.57143,185.42,190.5,Orthodox,3.4,40.0,1.8,62.0,2.61,43.0,60.0,0.9,89.47369,2.539999999999992,33,27
0,Welterweight,t,182.88,182.88,Southpaw,3.17,46.0,2.27,53.0,0.0,0.0,77.0,0.0,57.14285699999999,180.34,180.34,Southpaw,1.28,48.0,1.88,53.0,1.75,30.0,69.0,0.8,47.36842,2.539999999999992,28,24
1,Heavyweight,f,190.5,200.66,Switch,3.55,50.0,2.79,64.0,0.0,0.0,55.0,0.7,64.28571,182.88,190.5,Southpaw,2.87,50.0,3.3,47.0,1.97,38.0,76.0,0.1,72.0,10.159999999999997,36,30
0,Featherweight,f,167.64000000000001,162.56,Orthodox,2.78,37.0,2.76,65.0,0.56,28.0,38.0,1.0,67.567566,180.34,177.8,Orthodox,2.42,42.0,2.12,65.0,2.55,56.0,54.0,0.6,71.052635,-15.240000000000009,32,31
0,Lightweight,f,180.34,185.42000000000002,Southpaw,2.26,41.0,3.63,53.0,2.0,38.0,78.0,0.0,63.15789399999999,175.26,175.26,Orthodox,3.53,51.0,2.0,48.0,1.33,16.0,57.0,0.3,72.0,10.160000000000025,27,33
0,Bantamweight,f,167.64000000000001,177.8,Orthodox,4.52,37.0,6.55,59.0,0.18,18.0,60.0,0.2,56.25,167.64000000000001,167.64000000000001,Orthodox,3.47,47.0,2.07,70.0,0.81,33.0,72.0,1.0,53.846153,10.159999999999997,31,32
0,Welterweight,f,180.34,185.42000000000002,Orthodox,1.0,41.0,2.6,71.0,0.0,0.0,0.0,0.0,33.333332,182.88,185.42000000000002,Orthodox,1.32,26.0,1.63,44.0,0.0,0.0,33.0,0.0,50.0,,29,23
1,Featherweight,f,172.72,172.72,Orthodox,3.37,45.0,2.98,54.0,1.45,22.0,63.0,0.0,66.666664,170.18,170.18,Orthodox,1.6,28.0,3.08,59.0,0.47,11.0,66.0,0.9,80.95238,2.539999999999992,28,28
1,Light Heavyweight,f,195.57999999999998,200.66,Orthodox,4.18,40.0,3.4,52.0,1.76,40.0,85.0,0.5,81.818184,185.42,200.66,Orthodox,3.34,53.0,3.74,49.0,0.58,21.0,71.0,0.4,80.95238,0.0,27,34
1,Lightweight,f,177.8,185.42000000000002,Southpaw,4.31,38.0,3.96,58.0,0.59,45.0,77.0,0.1,60.60606,175.26,172.72,Orthodox,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,70.588234,12.700000000000017,28,31
0,Flyweight,f,162.56,162.56,Orthodox,3.56,41.0,3.79,58.0,0.78,27.0,53.0,1.6,55.172413,167.64000000000001,172.72,Orthodox,3.02,31.0,4.63,55.0,2.47,44.0,58.0,0.4,65.0,-10.159999999999997,35,36
0,Welterweight,f,182.88,185.42000000000002,Orthodox,3.01,33.0,2.91,57.0,2.89,51.0,53.0,0.3,77.27273000000001,180.34,182.88,Switch,2.01,56.0,3.7,51.0,1.64,62.0,70.0,1.1,80.0,2.5400000000000205,27,26
1,Light Heavyweight,f,177.8,185.42000000000002,Orthodox,2.37,42.0,2.65,52.0,2.33,37.0,100.0,0.7,71.42857,198.12,205.74,Southpaw,4.06,71.0,1.78,60.0,1.17,83.0,53.0,0.2,60.60606,-20.319999999999993,31,41
1,Middleweight,f,198.12,195.58,Orthodox,4.43,36.0,3.87,59.0,0.63,42.0,63.0,0.4,72.72726999999999,185.42,187.96,Orthodox,2.99,39.0,5.62,63.0,3.87,83.0,44.0,2.3,68.75,7.6200000000000045,26,31
1,Middleweight,f,180.34,180.34,Southpaw,2.55,45.0,2.32,45.0,3.04,25.0,50.0,0.9,92.30769000000001,185.42,193.04,,3.52,41.0,4.31,57.0,0.32,15.0,63.0,0.7,66.666664,-12.699999999999989,32,25
1,Welterweight,f,185.42,195.58,Orthodox,1.52,42.0,2.86,49.0,0.86,15.0,22.0,0.6,73.52941,187.96,187.96,Orthodox,2.53,49.0,2.53,52.0,0.0,0.0,100.0,3.0,66.666664,7.6200000000000045,34,28
1,Welterweight,t,175.26,175.26,Southpaw,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,69.23076999999999,180.34,187.96,Southpaw,3.56,44.0,3.99,60.0,0.72,65.0,69.0,0.0,68.29269000000001,-12.700000000000017,31,32
0,Welterweight,f,187.96,190.5,Orthodox,3.62,39.0,2.36,57.0,0.59,55.0,37.0,1.1,71.42857,175.26,187.96,Orthodox,2.62,48.0,2.26,61.0,1.34,42.0,94.0,0.5,82.608696,2.539999999999992,30,32
1,Lightweight,f,177.8,185.42000000000002,Orthodox,2.61,40.0,1.48,71.0,2.5,55.0,50.0,0.3,85.0,177.8,182.88,Southpaw,2.76,37.0,2.91,57.0,1.52,22.0,50.0,0.9,73.17073,2.5400000000000205,26,33
1,Welterweight,f,175.26,180.34,Southpaw,3.02,46.0,3.35,53.0,1.69,48.0,77.0,0.5,72.34042,182.88,182.88,Orthodox,2.45,36.0,1.8,56.0,2.83,29.0,35.0,1.2,76.31579,-2.539999999999992,36,35
1,Light Heavyweight,f,190.5,203.2,Southpaw,2.68,47.0,2.78,44.0,1.18,40.0,66.0,0.6,65.71429,190.5,195.58,Orthodox,5.59,58.0,2.62,45.0,0.62,28.0,40.0,1.9,80.64516400000001,7.619999999999976,31,22
0,Welterweight,f,175.26,180.34,Southpaw,3.8,41.0,2.17,62.0,2.53,48.0,63.0,0.9,67.85714,175.26,180.34,Southpaw,3.86,43.0,2.87,61.0,0.82,50.0,62.0,0.2,80.0,0.0,30,23
1,Women's Bantamweight,f,154.94,157.48,Orthodox,6.58,51.0,5.04,51.0,3.2,58.0,75.0,0.5,76.0,170.18,170.18,Orthodox,3.42,47.0,3.31,62.0,1.16,28.0,64.0,0.9,52.941177,-12.700000000000017,23,26
0,Featherweight,f,175.26,180.34,Southpaw,3.47,57.0,3.5,57.0,5.2,44.0,61.0,1.4,78.57143,167.64000000000001,167.64000000000001,Orthodox,4.44,45.0,3.2,59.0,3.8,38.0,82.0,1.0,65.38461,12.699999999999989,27,28
1,Welterweight,f,175.26,182.88,Orthodox,1.81,31.0,3.03,59.0,3.72,52.0,66.0,0.1,71.42857,177.8,190.5,,4.24,32.0,4.02,60.0,0.14,33.0,68.0,0.0,66.666664,-7.6200000000000045,27,27
1,Lightweight,f,175.26,177.8,Orthodox,2.65,42.0,2.42,64.0,0.97,22.0,41.0,0.0,85.71429,170.18,180.34,Orthodox,2.08,32.0,2.12,63.0,2.32,58.0,66.0,0.0,66.666664,-2.539999999999992,33,27
0,Flyweight,f,175.26,177.8,Orthodox,2.43,31.0,3.82,57.0,0.88,45.0,48.0,0.2,68.42105,170.18,167.64000000000001,Southpaw,3.56,51.0,2.16,55.0,3.42,63.0,82.0,0.5,68.75,10.159999999999997,28,22
0,Middleweight,f,190.5,190.5,Southpaw,1.64,44.0,1.98,56.0,0.93,50.0,50.0,1.4,72.413795,185.42,193.04,Orthodox,4.34,35.0,3.62,64.0,1.37,57.0,81.0,0.5,86.95652,-2.539999999999992,31,23
1,Featherweight,f,175.26,175.26,Southpaw,2.33,46.0,1.99,62.0,1.9,30.0,45.0,0.0,75.0,170.18,175.26,Orthodox,2.99,43.0,2.51,47.0,1.46,25.0,48.0,2.0,62.068966,0.0,31,29
1,Light Heavyweight,f,180.34,187.96,Orthodox,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3,68.08510600000001,185.42,193.04,Orthodox,3.75,51.0,2.64,55.0,2.16,48.0,45.0,0.9,69.44444,-5.079999999999984,44,33
1,Middleweight,f,187.96,193.04,Orthodox,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2,64.28571,185.42,198.12,Southpaw,1.83,42.0,2.14,55.0,2.97,59.0,90.0,0.5,66.666664,-5.0800000000000125,31,29
0,Light Heavyweight,f,190.5,193.04,Orthodox,4.25,42.0,5.31,56.0,0.53,23.0,83.0,0.0,62.962963,185.42,190.5,Orthodox,5.29,58.0,4.31,53.0,0.44,57.0,61.0,0.6,70.96774,2.539999999999992,29,34
1,Lightweight,f,167.64000000000001,170.18,Orthodox,2.59,47.0,2.32,60.0,4.22,38.0,47.0,0.7,92.85714,175.26,185.42000000000002,Orthodox,2.88,41.0,2.02,63.0,1.66,77.0,87.0,0.0,84.375,-15.240000000000009,33,26
0,Featherweight,f,180.34,177.8,Orthodox,3.21,41.0,2.96,54.0,0.47,21.0,55.0,1.6,63.88889,170.18,177.8,Orthodox,2.04,44.0,3.14,53.0,0.59,30.0,36.0,0.8,65.21739000000001,0.0,27,30
1,Middleweight,f,182.88,193.04,Orthodox,4.89,50.0,2.04,62.0,0.87,37.0,65.0,0.1,76.0,185.42,190.5,Orthodox,2.17,53.0,2.43,45.0,3.13,40.0,100.0,0.5,82.35294,2.539999999999992,30,26
1,Flyweight,f,165.1,170.18,Orthodox,1.34,38.0,2.17,65.0,1.86,37.0,85.0,0.7,81.48148,165.1,167.64000000000001,Orthodox,3.37,40.0,3.41,65.0,2.61,45.0,59.0,0.7,55.55555699999999,2.539999999999992,29,32
1,Welterweight,f,177.8,187.96,Orthodox,3.72,47.0,3.02,52.0,1.37,26.0,57.0,0.8,75.0,177.8,180.34,Orthodox,5.39,69.0,3.51,51.0,2.82,50.0,66.0,0.0,64.28571,7.6200000000000045,30,27
0,Light Heavyweight,f,185.42,190.5,Orthodox,2.77,52.0,3.07,59.0,2.22,24.0,83.0,0.0,70.37037,190.5,185.42000000000002,Orthodox,3.16,61.0,2.84,41.0,2.4,36.0,62.0,0.0,68.75,5.079999999999984,34,27
0,Featherweight,f,175.26,175.26,Orthodox,2.79,46.0,1.47,63.0,2.37,26.0,16.0,2.4,81.818184,170.18,185.42000000000002,Orthodox,2.32,38.0,3.23,47.0,0.37,7.0,35.0,1.5,70.0,-10.160000000000025,30,27
0,Heavyweight,f,190.5,195.58,Orthodox,1.95,42.0,2.4,55.0,1.3,29.0,36.0,2.4,73.91304000000001,182.88,182.88,Orthodox,2.18,36.0,4.79,46.0,1.14,27.0,65.0,0.1,62.162163,12.700000000000017,38,38
0,Featherweight,f,170.18,175.26,Orthodox,2.04,44.0,2.01,50.0,3.63,48.0,63.0,1.1,74.46809,170.18,177.8,Orthodox,2.33,32.0,2.39,65.0,3.43,37.0,69.0,0.7,69.38776,-2.5400000000000205,36,33
0,Welterweight,f,170.18,180.34,Orthodox,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4,65.71429,185.42,187.96,Southpaw,2.89,40.0,1.86,63.0,2.13,44.0,58.0,0.2,82.35294,-7.6200000000000045,31,31
0,Lightweight,f,177.8,182.88,Southpaw,3.92,48.0,2.64,61.0,1.47,30.0,80.0,0.8,75.0,180.34,190.5,Orthodox,3.05,44.0,1.62,62.0,5.32,62.0,55.0,1.1,62.5,-7.6200000000000045,25,26
1,Heavyweight,f,187.96,190.5,Orthodox,2.08,46.0,1.52,59.0,1.83,41.0,66.0,0.1,82.35294,182.88,187.96,Southpaw,3.09,57.0,3.29,47.0,0.56,26.0,68.0,0.1,65.51724,2.539999999999992,28,32
